name,categories,address,lat,lng,distance,city
Book Grocer,Bookstore,Puckle street,-37.766983,144.922264,8231,Moonee Ponds
Seddon Book Alley,Bookstore,82 Charles St.,-37.80642,144.89109,5534,Footscray
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,9656,Williamstown
Book Affair,Bookstore,,-37.775397,144.960742,11362,
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,11015,Docklands
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,11652,Melbourne
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,11775,
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,12141,Melbourne
Niddrie Arcade Book Exchange & Stamp Shop,Bookstore,334 Keilor Rd,-37.73701198000026,144.89168705071918,7705,Niddrie
The Book Grocer,Bookstore,452 Sydney Rd.,-37.76746,144.96228,11638,Brunswick
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,12054,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,12074,Carlton
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,12326,Melbourne
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,12034,Melbourne
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,12899,Fitzroy
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,12249,Melbourne
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,11497,Melbourne
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,13378,Fitzroy
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,11587,Melbourne
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,14664,Northcote
oak st book shop,Bookstore,,-37.722628,144.923902,10848,
Blue Guitar Book Shop,Bookstore,,-37.77357,144.971315,12311,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,15534,South Yarra
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,31768,Wheelers Hill
The Book Grocer,Bookstore,,-37.837622,144.995999,15391,South Yarra
Second Hands Book,Bookstore,,-37.81507925425275,144.96803770145902,12285,
2nd book shop,Bookstore,,-37.816244,144.968586,12364,
Burning Books,Bookstore,,-37.803529,144.892964,5580,
Art Book Fair,Bookstore,NGV Hall,-37.822436,144.969346,12620,Melbourne
ACU Book Store,College Bookstore,,-37.807676,144.978315,13001,Fitzroy
Robinsons Bookshops Highpoint,Bookstore,Rosamond Rd,-37.77558282969414,144.8883557193065,5099,Maribrynong
The Sun Bookshop,Bookstore,10 Ballarat Street,-37.81603592782912,144.89099167758232,6004,Yarraville
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,15958,
Barricade Anarchist Books and Info Shop,Bookstore,62 St George Street,-37.72168983158128,144.7687524444879,9285,Melbourne
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,28311,Wheelers Hill
Collins Books,Bookstore,,-38.042259,145.32465,8077,Berwick
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,18138,Belgrave
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,18206,Belgrave
Collins Booksellers,Bookstore,352 Princes Hwy,-38.01926385363113,145.30552320376327,10671,Narre Warren
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,23262,Sassafras
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,29827,Clayton
Urartu Books,Bookstore,,-37.99289,145.173144,22449,
Boronia Bargain Books,Bookstore,,-37.860496,145.286736,25393,Boronia
All Books 4 Less,Bookstore,Karingal Hub,-38.152546,145.166076,23553,
Rainy Day Books,Bookstore,,-37.855382,145.315948,24932,
the teacher resource book shop,Bookstore,,-38.3077507019043,145.18878173828125,33207,
Studio Rosa Bookshop & Florist,Bookstore,,-38.10321426925993,145.12625938716656,25338,
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,47708,Melbourne
adventist Book Centre,Bookstore,,-37.824233,145.166771,34466,
Lilydale Book Barn,Bookstore,,-37.757909,145.351277,34733,
Farrells Book Store,Bookstore,,-38.22095095137611,145.03944630030514,36852,
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,35565,Burwood
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,37354,Box Hill
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,30043,
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,38810,Canterbury
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,54270,Footscray
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,40432,Brighton
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,44219,South Yarra
The Book Grocer,Bookstore,,-37.837622,144.995999,44483,South Yarra
McLeods Books,Bookstore,,-37.82054634477679,145.17608227097003,34289,
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,43593,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,18466,Wheelers Hill
Collins Booksellers,Bookstore,352 Princes Hwy,-38.01926385363113,145.30552320376327,948,Narre Warren
Collins Books,Bookstore,,-38.042259,145.32465,2457,Berwick
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,13779,Belgrave
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,13842,Belgrave
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,18926,Sassafras
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,19702,Clayton
Urartu Books,Bookstore,,-37.99289,145.173144,12080,
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,37555,Melbourne
Notions Unlimited Bookshop,Bookstore,9/426 Nepean Hwy.,-38.05378,145.11638,16671,Chelsea
adventist Book Centre,Bookstore,,-37.824233,145.166771,25635,
Studio Rosa Bookshop & Florist,Bookstore,,-38.10321426925993,145.12625938716656,17674,
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,25909,Burwood
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,20565,
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,28098,Box Hill
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,44050,Footscray
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,29195,Canterbury
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,30035,Brighton
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,34016,South Yarra
Farrells Book Store,Bookstore,,-38.22095095137611,145.03944630030514,31594,
Lilydale Book Barn,Bookstore,,-37.757909,145.351277,30318,
The Book Grocer,Bookstore,,-37.837622,144.995999,34308,South Yarra
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,33320,
Gold's Book and Gift Company,Bookstore,3-13R William Street,-37.869441,144.993731,32406,Melbourne
the teacher resource book shop,Bookstore,,-38.3077507019043,145.18878173828125,32759,
McLeods Books,Bookstore,,-37.82054634477679,145.17608227097003,25631,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,27445,Wheelers Hill
All Books 4 Less,Bookstore,Karingal Hub,-38.152546,145.166076,2079,
All books 4 less,Bookstore,Bayside shopping centre,-38.140618115809595,145.12308042064691,2028,Frankston
Robinson's Bookshop,Bookstore,3 Station St,-38.142798703808495,145.124141858981,1824,Frankston
Farrells Book Store,Bookstore,,-38.22095095137611,145.03944630030514,11936,
Studio Rosa Bookshop & Florist,Bookstore,,-38.10321426925993,145.12625938716656,5465,
Books By The Bay,Bookstore,725 Esplanade,-38.226158,145.030088,12935,Mornington
Word&Page Books,Bookstore,,-38.23333701612781,145.17123901720106,9544,
the teacher resource book shop,Bookstore,,-38.3077507019043,145.18878173828125,17953,
Notions Unlimited Bookshop,Bookstore,9/426 Nepean Hwy.,-38.05378,145.11638,11020,Chelsea
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,40101,Melbourne
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,26561,Clayton
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,29480,Brighton
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,45148,Footscray
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,32512,Belgrave
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,32564,Belgrave
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,36622,South Yarra
The Book Grocer,Bookstore,,-37.837622,144.995999,37137,South Yarra
Gold's Book and Gift Company,Bookstore,3-13R William Street,-37.869441,144.993731,33910,Melbourne
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,33685,Burwood
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,35233,
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,39018,Williamstown
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,40623,Melbourne
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,40600,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,40577,Melbourne
adventist Book Centre,Bookstore,,-37.824233,145.166771,36397,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,10306,Wheelers Hill
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,11011,Clayton
Urartu Books,Bookstore,,-37.99289,145.173144,3703,
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,14861,Belgrave
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,14894,Belgrave
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,28706,Melbourne
Collins Booksellers,Bookstore,352 Princes Hwy,-38.01926385363113,145.30552320376327,8709,Narre Warren
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,17761,Burwood
Armina Books,Bookstore,7 Audsley Street,-37.93124,145.12185,10283,Clayton South
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,18527,Sassafras
adventist Book Centre,Bookstore,,-37.824233,145.166771,18656,
Co-Op Bookshop,College Bookstore,Monash University,-37.911937596894646,145.13299942016602,11058,Clayton
Collins Books,Bookstore,,-38.042259,145.32465,11401,Berwick
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,35137,Footscray
Eastend Booksellers PTY LTD,Bookstore,,-37.89927673339844,145.13902282714844,11860,
Notions Unlimited Bookshop,Bookstore,9/426 Nepean Hwy.,-38.05378,145.11638,11355,Chelsea
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,12917,
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,20430,Box Hill
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,21097,Brighton
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,21025,Canterbury
Robinsons Bookshop,Bookstore,The Glen Shopping Centre,-37.875887,145.166313,13132,Glen Waverley
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,25131,South Yarra
Dirt Cheap Books,Bookstore,,-37.97593539521932,145.06659546218842,13066,
Mountain Books,Bookstore,,-37.98350397458091,145.06480247700406,13167,Mentone
Monash University Bookshop Clayton,College Bookstore,"Campus Centre, Building 10 (Ground Floor)",-37.91231306997665,145.1334233387344,11002,Clayton
The Book Grocer,Bookstore,,-37.837622,144.995999,25447,South Yarra
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,24379,
Gold's Book and Gift Company,Bookstore,3-13R William Street,-37.869441,144.993731,23440,Melbourne
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,29178,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,29051,Melbourne
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,29081,Fitzroy
Books N Gifts Station,Bookstore,"Broadmeadows Shopping Centre, 1099-1169 Pascoe Vale Rd",-37.680993,144.918923,224,Broadmeadows
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,12377,Footscray
All Books 4 Less,Bookstore,Broadmeadows Shopping Centre,-37.68115895557171,144.9196700968004,198,Broadmeadows
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,15577,Melbourne
oak st book shop,Bookstore,,-37.722628,144.923902,4434,
Book Grocer,Bookstore,Puckle street,-37.766983,144.922264,9358,Moonee Ponds
The Book Grocer,Bookstore,452 Sydney Rd.,-37.76746,144.96228,10132,Brunswick
Niddrie Arcade Book Exchange & Stamp Shop,Bookstore,334 Keilor Rd,-37.73701198000026,144.89168705071918,6501,Niddrie
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,10727,
Book Affair,Bookstore,,-37.775397,144.960742,10911,
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,12146,Northcote
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,13469,Carlton
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,13915,Fitzroy
Blue Guitar Book Shop,Bookstore,,-37.77357,144.971315,11069,
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,14235,Fitzroy
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,15058,Melbourne
The Book Grocer,Bookstore,,-37.81669,144.89159,15091,Yarraville
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,15086,Melbourne
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,15165,Melbourne
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,15134,Melbourne
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,15137,Docklands
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,15230,Melbourne
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,15099,Melbourne
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,14508,Melbourne
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,32642,Wheelers Hill
Dirt Cheap Books,Bookstore,Matthews ave,-37.723615,144.890861,5186,Airport west
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,15413,Melbourne
Outlet Books,Bookstore,"DFO Essendon, 100 Bulla Rd",-37.73260915667894,144.908766746521,5610,Essendon
Seddon Book Alley,Bookstore,82 Charles St.,-37.80642,144.89109,13972,Footscray
ACU Book Store,College Bookstore,,-37.807676,144.978315,14817,Fitzroy
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,18998,South Yarra
The Book Grocer,Bookstore,,-37.837622,144.995999,18486,South Yarra
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,19556,Williamstown
Second Hands Book,Bookstore,,-37.81507925425275,144.96803770145902,15315,
2nd book shop,Bookstore,,-37.816244,144.968586,15453,
DARUSSALAM Islamic Bookstore,Bookstore,397 Sydney Road,-37.744392,144.966202,7978,Coburg
Golden Bowl Books,Bookstore,Sydney Road,-37.747663,144.965703,8271,Coburg
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,6230,Wheelers Hill
Booked Up,Bookstore,"Knox City, 425 Burwood Hwy",-37.868678369112814,145.24093213175337,1779,Wantirna South
adventist Book Centre,Bookstore,,-37.824233,145.166771,7333,
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,8847,Clayton
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,23063,Melbourne
Bookworld,Bookstore,,-37.861666,145.286248,5826,Boronia
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,9806,Burwood
Books & more,Bookstore,270 Canterbury Road forest hill,-37.83549663082094,145.16467094421387,6583,
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,10509,Box Hill
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,12194,Belgrave
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,11679,Sassafras
Boronia Bargain Books,Bookstore,,-37.860496,145.286736,5899,Boronia
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,12164,Belgrave
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,4880,
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,12610,Canterbury
Robinsons Bookshop,Bookstore,The Glen Shopping Centre,-37.875887,145.166313,4876,Glen Waverley
McLeods Books,Bookstore,,-37.82054634477679,145.17608227097003,7158,
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,29703,Footscray
House Of Books,Bookstore,,-37.816061,145.194668,6853,Mitcham
robinsons bookshop eastland,Bookstore,,-37.814567,145.228963,6623,Ringwood
Mt Waverley Bookshop,Bookstore,,-37.88285738488008,145.1274555714001,8346,
Eastend Booksellers PTY LTD,Bookstore,,-37.89927673339844,145.13902282714844,7801,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,20216,South Yarra
Matilda's Books,Bookstore,15 Hamilton Pl.,-37.8761116,145.1276219,8274,Mt Waverley
Rainy Day Books,Bookstore,,-37.855382,145.315948,8528,
The Book Grocer,Bookstore,,-37.837622,144.995999,20246,South Yarra
Lilydale Book Barn,Bookstore,,-37.757909,145.351277,17209,
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,22454,Fitzroy
Koorong Books,Bookstore,4-8 Vicki St,-37.84094779279677,145.15609484892786,6830,Blackburn Sth
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,22944,Fitzroy
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,23395,Melbourne
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,22659,Northcote
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,23216,Melbourne
Monash University Bookshop Clayton,College Bookstore,"Campus Centre, Building 10 (Ground Floor)",-37.91231306997665,145.1334233387344,8865,Clayton
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,20314,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,12886,Wheelers Hill
adventist Book Centre,Bookstore,,-37.824233,145.166771,7473,
robinsons bookshop eastland,Bookstore,,-37.814567,145.228963,1900,Ringwood
Booked Up,Bookstore,"Knox City, 425 Burwood Hwy",-37.868678369112814,145.24093213175337,6377,Wantirna South
Bookworld,Bookstore,,-37.861666,145.286248,6381,Boronia
Daisy Boots Book Shop,Bookstore,385 Mount Dandenong Tourist Road,-37.86232,145.35386,10697,Sassafras
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,24715,Melbourne
Lilydale Book Barn,Bookstore,,-37.757909,145.351277,10723,
Good News Book House,Bookstore,1027 Whitehorse Road,-37.818128338676956,145.12518714621137,11024,Box Hill
Books & more,Bookstore,270 Canterbury Road forest hill,-37.83549663082094,145.16467094421387,7975,
Boronia Bargain Books,Bookstore,,-37.860496,145.286736,6290,Boronia
House Of Books,Bookstore,,-37.816061,145.194668,4914,Mitcham
Deakin University Building H (Business & Law and MIBT Book Shop),College Bookstore,"Building H, 221 Burwood Highway",-37.84882390258912,145.11473959242863,12608,Burwood
Belgrave Book Barn,Bookstore,,-37.91007901153421,145.35272191626504,14161,Belgrave
Dirt Cheap Books Kilsyth,Bookstore,,-37.819851,145.312713,5560,
McLeods Books,Bookstore,,-37.82054634477679,145.17608227097003,6597,
Belgrave Book Barn,Bookstore,Burwood Highway,-37.90946232077751,145.35263007550097,14103,Belgrave
Motor Book World,Bookstore,243 Canterbury Road,-37.82531517663253,145.09208500385284,13993,Canterbury
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,15162,Clayton
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,30904,Footscray
Rainy Day Books,Bookstore,,-37.855382,145.315948,7535,
Yarra Cottage Books,Bookstore,189 Yarra Street,-37.7372465941707,145.22039966531298,8713,Warrandyte
Dymock's Booksellers,Bookstore,,-37.877896,145.166445,10409,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,22701,South Yarra
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,22609,Northcote
The Book Grocer,Bookstore,,-37.837622,144.995999,22543,South Yarra
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,23465,Fitzroy
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,23940,Fitzroy
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,24913,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,24716,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,24762,Carlton
Koorong Books,Bookstore,4-8 Vicki St,-37.84094779279677,145.15609484892786,8893,Blackburn Sth
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,25030,Melbourne
Melbourne Book Restoration,Bookstore,,-37.630489776097924,145.18760970431464,20931,
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,32628,Footscray
Collins Booksellers,Bookstore,,-37.67554,144.439824,9934,
Book Bonding,Bookstore,,-37.48770262491398,144.59091856929413,24724,
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,39277,Melbourne
Barricade Anarchist Books and Info Shop,Bookstore,62 St George Street,-37.72168983158128,144.7687524444879,19735,Melbourne
The Book Grocer,Bookstore,,-37.81669,144.89159,32825,Yarraville
Book Grocer,Bookstore,Puckle street,-37.766983,144.922264,33842,Moonee Ponds
Collins Booksellers,Bookstore,27 Evans Street,-37.57892,144.73022,21637,Sunbury
collins bookshop,Bookstore,,-37.87412818567927,144.67819838488666,21979,
Niddrie Arcade Book Exchange & Stamp Shop,Bookstore,334 Keilor Rd,-37.73701198000026,144.89168705071918,30673,Niddrie
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,35276,Williamstown
Mary Martin Books,Bookstore,707 Patterson Lakes,-37.7109525418364,144.80666152985577,23010,Melbourne
Seddon Book Alley,Bookstore,82 Charles St.,-37.80642,144.89109,32377,Footscray
Dirt Cheap Books,Bookstore,Kilmur Rd,-37.874059236757134,144.72361582638706,24333,Hoppers Crossing
Book Affair,Bookstore,,-37.775397,144.960742,37347,
The Book Grocer,Bookstore,452 Sydney Rd.,-37.76746,144.96228,37312,Brunswick
the book grocer,Bookstore,452 Sydney Road,-37.772369384765625,144.96495056152344,37644,
oak st book shop,Bookstore,,-37.722628,144.923902,33374,
All Books 4 Less,Bookstore,Main St,-37.88364733463676,144.7349311903166,25790,Point Cook
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,37851,Docklands
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,38473,Melbourne
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,38935,Melbourne
Book Affair,Bookstore,Elgin Street,-37.797352770545274,144.9693607283613,38648,Carlton
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,38858,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,39114,Melbourne
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,38846,Melbourne
The Book Grocer,Bookstore,286 Brunswick Street,-37.7989,144.9786,39478,Fitzroy
The Book Grocer,Bookstore,147-149 Russell St,-37.81300678505016,144.9682491466126,39042,Melbourne
Book Affair,Bookstore,287 Smith St,-37.80027,144.9839,39968,Fitzroy
The Book Grocer,Bookstore,415 Elizabeth St.,-37.80918,144.96056,38269,Melbourne
The Book Grocer,Bookstore,464 Collins St,-37.81787788882015,144.95883841007142,38423,Melbourne
The Book Grocer,Bookstore,263 High St.,-37.77264,144.99812,40518,Northcote
Blue Guitar Book Shop,Bookstore,,-37.77357,144.971315,38219,
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,42362,South Yarra
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,58568,Wheelers Hill
The Book Grocer,Bookstore,,-37.837622,144.995999,42234,South Yarra
Second Hands Book,Bookstore,,-37.81507925425275,144.96803770145902,39094,
2nd book shop,Bookstore,,-37.816244,144.968586,39180,
Robinsons Bookshops Highpoint,Bookstore,Rosamond Rd,-37.77558282969414,144.8883557193065,31141,Maribrynong
Farrells Book Store,Bookstore,,-38.22095095137611,145.03944630030514,20198,
Books By The Bay,Bookstore,725 Esplanade,-38.226158,145.030088,19262,Mornington
Antipodes Bookshop Gallery,Bookstore,138 Ocean Beach Road,-38.33933364306724,144.73809242248535,15374,Sorrento
the teacher resource book shop,Bookstore,,-38.3077507019043,145.18878173828125,25381,
The Bookshop At Queenscliff,Bookstore,30-32 Hesse St,-38.26638,144.66136,24605,Queenscliff
The Mystery Bookshop,Bookstore,,-38.266743,144.661531,24573,
Book Planet,Bookstore,608 Ferntree Gully Rd,-37.9045899741834,145.16252517700195,56451,Wheelers Hill
Book Cellars,Bookstore,,-38.33164,144.32103,51560,Torquay
Federation Square Book Market,Bookstore,Federation Square,-37.81722927084524,144.96933978173965,61871,Melbourne
Victoria University Book Shop,College Bookstore,"Footscray Park Campus, Ballarat Rd",-37.793017314047184,144.89974780538554,64349,Footscray
The Book Bird,Bookstore,,-38.138704,144.348708,55426,Geelong West
Thesaurus Books,Bookstore,29 Church St,-37.91312,144.99373,51504,Brighton
Book and Paper,Bookstore,36 Douglas Pde.,-37.85779,144.89799,57142,Williamstown
Monash Book And Merchandise Store,College Bookstore,,-37.912135,145.133526,54719,Clayton
Book Frenzy,Bookstore,"500 Chapel St, South Yarra VIC 3141",-37.842818,144.995101,59276,South Yarra
Gold's Book and Gift Company,Bookstore,3-13R William Street,-37.869441,144.993731,56321,Melbourne
The Book Grocer,Bookstore,,-37.837622,144.995999,59859,South Yarra
Inspiration Adult Book Store,Bookstore,,-37.85731200596345,144.99152721071488,57636,
The Book Grocer,Bookstore,,-37.81669,144.89159,61728,Yarraville
The Book Grocer,Bookstore,455 Bourke Street,-37.81527,144.96054,62028,Melbourne
Book Grocer,Bookstore,206 Bourke St,-37.81291,144.96702,62333,Melbourne
The Book Grocer,Bookstore,140 Bourke St,-37.812641,144.969259,62379,Melbourne
The Book Grocer,Bookstore,165 Swanston Street,-37.813913,144.965694,62212,Melbourne
The Book Grocer,Bookstore,201 Spencer St.,-37.81639,144.95261,61857,Docklands
The Book Grocer,Bookstore,287 Little Collins St,-37.814927,144.965139,62096,Melbourne
